NewsID,Year,white_sup_num,male_sup_num,total_sup_num,white_num,male_num,total_num,black_sup_num,hisp_sup_num,black_num,hisp_num,asian_num,asian_sup_num
1675,2003,5,5,5,22,17,23,0,0,0,0,0,0
1676,2003,7,4,9,29,18,34,0,0,0,0,0,0
1678,2003,6,5,6,39,21,39,0,0,0,0,0,0
1681,2003,3,3,4,13,8,14,0,0,0,0,0,0
1682,2003,20,12,22,98,65,107,0,0,0,0,0,0
1688,2003,5,4,6,12,11,16,0,0,0,0,0,0
1689,2003,3,2,3,12,6,12,0,0,0,0,0,0
1691,2003,5,5,5,18,12,20,0,0,0,0,0,0
1693,2003,1,1,1,9,7,9,0,0,0,0,0,0
1694,2003,1,1,1,9,7,10,0,0,0,0,0,0
1695,2003,5,4,5,23,15,24,0,0,0,0,0,0
1696,2003,12,7,12,34,23,41,0,0,0,0,0,0
1697,2003,4,4,4,16,13,16,0,0,0,0,0,0
1700,2003,4,2,4,18,11,18,0,0,0,0,0,0
1701,2003,7,4,7,36,19,36,0,0,0,0,0,0
1705,2003,11,7,12,45,33,46,0,0,0,0,0,0
1708,2003,4,2,4,12,5,12,0,0,0,0,0,0
1709,2003,4,4,4,14,9,14,0,0,0,0,0,0
1712,2003,8,5,8,25,18,28,0,0,0,0,0,0
1714,2003,1,1,1,4,3,4,0,0,0,0,0,0
1717,2003,7,5,7,22,14,23,0,0,0,0,0,0
1718,2003,4,4,5,28,18,30,0,0,0,0,0,0
1720,2003,2,1,2,3,2,3,0,0,0,0,0,0
1727,2003,1,1,1,5,2,5,0,0,0,0,0,0
1728,2003,2,2,3,5,6,8,0,0,0,0,0,0
1730,2003,2,2,2,15,10,15,0,0,0,0,0,0
1732,2003,6,6,6,38,28,38,0,0,0,0,0,0
1734,2003,3,2,3,6,5,7,0,0,0,0,0,0
1735,2003,4,2,4,13,8,13,0,0,0,0,0,0
1736,2003,8,5,8,35,20,35,0,0,0,0,0,0
1737,2003,11,9,11,38,25,39,0,0,0,0,0,0
1740,2003,1,1,2,9,4,10,0,0,0,0,0,0
1741,2003,4,1,4,5,2,9,0,0,0,0,0,0
1742,2003,8,5,8,21,15,22,0,0,0,0,0,0
1744,2003,6,5,7,25,20,27,0,0,0,0,0,0
1746,2003,1,1,1,5,5,5,0,0,0,0,0,0
1747,2003,2,1,2,19,10,20,0,0,0,0,0,0
1748,2003,2,2,2,10,8,10,0,0,0,0,0,0
1751,2003,8,6,8,26,19,27,0,0,0,0,0,0
1752,2003,5,2,5,13,6,15,0,0,0,0,0,0
1753,2003,8,6,10,32,26,36,0,0,0,0,0,0
1756,2003,2,0,2,11,3,12,0,0,0,0,0,0
1758,2003,2,1,2,19,8,19,0,0,0,0,0,0
1759,2003,3,1,3,12,5,15,0,0,0,0,0,0
1762,2003,8,5,8,24,14,24,0,0,0,0,0,0
1763,2003,2,2,2,5,3,6,0,0,0,0,0,0
1769,2003,14,10,18,47,35,60,0,0,0,0,0,0
1771,2003,37,23,38,145,108,161,0,0,0,0,0,0
1778,2003,4,4,5,18,13,20,0,0,0,0,0,0
1789,2003,2,2,2,7,5,7,0,0,0,0,0,0
1792,2003,1,0,1,4,1,5,0,0,0,0,0,0
1805,2003,5,4,5,18,12,19,0,0,0,0,0,0
1806,2003,5,4,5,16,8,16,0,0,0,0,0,0
1814,2003,4,2,4,20,12,20,0,0,0,0,0,0
1815,2003,2,0,2,11,5,11,0,0,0,0,0,0
1821,2003,1,1,1,3,2,3,0,0,0,0,0,0
1828,2003,4,3,4,9,5,9,0,0,0,0,0,0
1829,2003,3,2,3,9,4,9,0,0,0,0,0,0
1832,2003,2,2,3,4,4,7,0,0,0,0,0,0
1833,2003,3,2,3,40,31,41,0,0,0,0,0,0
1835,2003,11,6,11,33,20,40,0,0,0,0,0,0
1839,2003,3,8,11,7,19,29,0,0,0,0,0,0
1840,2003,2,2,2,7,7,8,0,0,0,0,0,0
1842,2003,5,4,5,25,15,26,0,0,0,0,0,0
1850,2003,4,5,5,12,12,15,0,0,0,0,0,0
1852,2003,5,3,5,22,14,22,0,0,0,0,0,0
1853,2003,6,6,6,21,14,24,0,0,0,0,0,0
1854,2003,5,4,5,10,6,10,0,0,0,0,0,0
1861,2003,1,0,1,2,2,3,0,0,0,0,0,0
1865,2003,140,110,164,618,480,742,0,0,0,0,0,0
1867,2003,1,1,1,3,6,10,0,0,0,0,0,0
1870,2003,4,3,4,15,10,15,0,0,0,0,0,0
1874,2003,1,1,1,6,4,6,0,0,0,0,0,0
2002,2003,9,5,9,28,19,30,0,0,0,0,0,0
2007,2003,1,1,1,4,2,4,0,0,0,0,0,0
2010,2003,1,1,1,4,2,4,0,0,0,0,0,0
2013,2003,2,2,3,7,7,12,0,0,0,0,0,0
2017,2003,7,3,7,20,12,21,0,0,0,0,0,0
2019,2003,5,4,5,20,13,22,0,0,0,0,0,0
2022,2003,3,3,3,8,4,8,0,0,0,0,0,0
2025,2003,8,4,8,24,15,26,0,0,0,0,0,0
2026,2003,3,3,3,11,6,11,0,0,0,0,0,0
2027,2003,3,2,3,7,5,7,0,0,0,0,0,0
2028,2003,0,0,1,1,4,6,0,0,0,0,0,0
2030,2003,9,4,9,39,22,42,0,0,0,0,0,0
2034,2003,2,2,2,5,4,5,0,0,0,0,0,0
2044,2003,5,4,5,15,11,15,0,0,0,0,0,0
2048,2003,5,3,5,21,13,21,0,0,0,0,0,0
2054,2003,1,0,1,5,1,6,0,0,0,0,0,0
2058,2003,1,1,1,9,6,9,0,0,0,0,0,0
2061,2003,3,1,3,11,5,11,0,0,0,0,0,0
2063,2003,2,1,2,7,4,7,0,0,0,0,0,0
2069,2003,4,3,5,19,9,20,0,0,0,0,0,0
2072,2003,3,1,3,9,3,9,0,0,0,0,0,0
2080,2003,27,18,27,145,109,154,0,0,0,0,0,0
2083,2003,8,7,8,31,21,31,0,0,0,0,0,0
2085,2003,2,1,2,12,7,12,0,0,0,0,0,0
2089,2003,1,0,1,6,4,6,0,0,0,0,0,0
2090,2003,2,2,2,6,5,7,0,0,0,0,0,0
2,2004,19,17,22,110,92,134,0,0,0,0,0,0
3,2004,9,6,10,32,25,37,0,0,0,0,0,0
4,2004,7,6,7,33,24,37,0,0,0,0,0,0
5,2004,8,6,10,73,57,80,0,0,0,0,0,0
8,2004,10,9,12,32,28,40,0,0,0,0,0,0
9,2004,20,13,20,82,56,85,0,0,0,0,0,0
11,2004,1,0,1,7,4,7,0,0,0,0,0,0
12,2004,60,44,72,242,198,314,0,0,0,0,0,0
15,2004,13,12,19,97,74,126,0,0,0,0,0,0
16,2004,8,11,13,55,52,78,0,0,0,0,0,0
18,2004,2,2,3,5,3,6,0,0,0,0,0,0
19,2004,7,4,7,53,45,59,0,0,0,0,0,0
23,2004,9,10,12,28,20,32,0,0,0,0,0,0
26,2004,7,4,7,28,20,29,0,0,0,0,0,0
28,2004,22,12,22,98,69,111,0,0,0,0,0,0
29,2004,20,16,25,88,81,117,0,0,0,0,0,0
31,2004,6,4,6,19,21,25,0,0,0,0,0,0
32,2004,13,11,14,61,55,73,0,0,0,0,0,0
34,2004,193,142,232,700,543,871,0,0,0,0,0,0
35,2004,14,11,18,66,53,82,0,0,0,0,0,0
36,2004,7,5,8,29,28,39,0,0,0,0,0,0
42,2004,47,37,60,186,156,247,0,0,0,0,0,0
45,2004,39,36,56,174,158,250,0,0,0,0,0,0
46,2004,16,12,18,55,44,73,0,0,0,0,0,0
48,2004,52,38,60,265,208,319,0,0,0,0,0,0
50,2004,69,52,79,355,262,415,0,0,0,0,0,0
51,2004,55,47,79,214,183,316,0,0,0,0,0,0
58,2004,21,15,21,77,61,88,0,0,0,0,0,0
59,2004,3,1,3,21,7,21,0,0,0,0,0,0
61,2004,30,20,32,117,90,140,0,0,0,0,0,0
62,2004,24,21,29,83,64,102,0,0,0,0,0,0
65,2004,14,9,14,51,29,53,0,0,0,0,0,0
67,2004,34,28,42,197,136,240,0,0,0,0,0,0
68,2004,39,31,41,183,146,207,0,0,0,0,0,0
69,2004,7,6,7,38,27,40,0,0,0,0,0,0
70,2004,10,8,12,33,29,40,0,0,0,0,0,0
74,2004,13,8,13,46,26,48,0,0,0,0,0,0
76,2004,41,28,47,174,134,201,0,0,0,0,0,0
77,2004,13,10,14,34,26,38,0,0,0,0,0,0
80,2004,2,1,2,15,10,15,0,0,0,0,0,0
84,2004,3,2,3,12,7,12,0,0,0,0,0,0
86,2004,25,23,33,88,72,106,0,0,0,0,0,0
88,2004,95,70,127,484,372,625,0,0,0,0,0,0
91,2004,28,19,28,142,90,151,0,0,0,0,0,0
94,2004,7,6,7,22,20,26,0,0,0,0,0,0
96,2004,38,31,40,129,106,144,0,0,0,0,0,0
98,2004,19,17,22,69,51,80,0,0,0,0,0,0
99,2004,38,44,70,197,205,344,0,0,0,0,0,0
101,2004,65,47,74,253,191,312,0,0,0,0,0,0
104,2004,65,47,81,227,177,303,0,0,0,0,0,0
105,2004,29,17,30,127,84,140,0,0,0,0,0,0
108,2004,62,46,72,279,204,328,0,0,0,0,0,0
109,2004,28,19,29,91,59,99,0,0,0,0,0,0
110,2004,12,7,15,48,33,59,0,0,0,0,0,0
111,2004,57,42,61,249,175,265,0,0,0,0,0,0
112,2004,43,38,55,187,145,231,0,0,0,0,0,0
115,2004,92,68,115,343,283,443,0,0,0,0,0,0
118,2004,9,9,12,46,39,57,0,0,0,0,0,0
121,2004,13,12,14,53,41,64,0,0,0,0,0,0
124,2004,2,2,2,10,9,11,0,0,0,0,0,0
125,2004,13,16,26,58,75,118,0,0,0,0,0,0
127,2004,9,5,9,30,20,30,0,0,0,0,0,0
128,2004,6,4,7,26,15,27,0,0,0,0,0,0
131,2004,16,13,16,58,34,58,0,0,0,0,0,0
132,2004,6,4,6,23,16,23,0,0,0,0,0,0
135,2004,96,76,113,514,387,613,0,0,0,0,0,0
136,2004,5,3,5,16,10,19,0,0,0,0,0,0
137,2004,8,6,8,18,13,18,0,0,0,0,0,0
138,2004,7,6,7,33,22,35,0,0,0,0,0,0
139,2004,11,8,11,49,34,51,0,0,0,0,0,0
142,2004,9,7,9,51,36,55,0,0,0,0,0,0
144,2004,9,8,9,29,23,29,0,0,0,0,0,0
145,2004,8,5,9,35,26,39,0,0,0,0,0,0
146,2004,14,11,15,66,42,68,0,0,0,0,0,0
147,2004,18,15,19,60,37,65,0,0,0,0,0,0
148,2004,14,8,15,38,27,43,0,0,0,0,0,0
149,2004,14,8,16,55,40,64,0,0,0,0,0,0
150,2004,27,20,29,91,63,98,0,0,0,0,0,0
152,2004,36,24,38,167,134,185,0,0,0,0,0,0
153,2004,5,5,6,26,18,27,0,0,0,0,0,0
154,2004,9,7,10,34,26,36,0,0,0,0,0,0
155,2004,2,1,2,6,3,6,0,0,0,0,0,0
156,2004,19,13,22,78,46,90,0,0,0,0,0,0
157,2004,4,3,4,24,17,26,0,0,0,0,0,0
159,2004,2,2,2,21,17,21,0,0,0,0,0,0
160,2004,26,18,27,77,55,78,0,0,0,0,0,0
161,2004,9,6,9,56,36,57,0,0,0,0,0,0
163,2004,30,20,32,140,96,160,0,0,0,0,0,0
166,2004,14,9,14,43,26,44,0,0,0,0,0,0
169,2004,9,6,9,33,19,34,0,0,0,0,0,0
170,2004,9,6,9,38,28,39,0,0,0,0,0,0
171,2004,3,3,4,13,11,17,0,0,0,0,0,0
173,2004,1,1,1,7,5,7,0,0,0,0,0,0
174,2004,5,2,5,12,7,12,0,0,0,0,0,0
176,2004,11,7,11,51,35,52,0,0,0,0,0,0
177,2004,14,8,15,84,61,100,0,0,0,0,0,0
181,2004,25,17,28,120,77,135,0,0,0,0,0,0
183,2004,36,33,41,153,133,176,0,0,0,0,0,0
185,2004,7,5,7,53,20,53,0,0,0,0,0,0
188,2004,10,7,10,34,24,37,0,0,0,0,0,0
189,2004,4,4,5,39,20,45,0,0,0,0,0,0
190,2004,11,8,12,36,23,40,0,0,0,0,0,0
192,2004,48,30,56,201,155,236,0,0,0,0,0,0
194,2004,11,9,18,43,35,63,0,0,0,0,0,0
196,2004,17,12,17,67,38,68,0,0,0,0,0,0
199,2004,76,63,84,284,223,338,0,0,0,0,0,0
200,2004,10,7,10,40,28,42,0,0,0,0,0,0
202,2004,77,57,90,332,261,411,0,0,0,0,0,0
204,2004,17,12,19,105,57,110,0,0,0,0,0,0
210,2004,5,3,5,15,11,15,0,0,0,0,0,0
211,2004,4,3,4,11,5,11,0,0,0,0,0,0
212,2004,18,10,19,74,48,77,0,0,0,0,0,0
213,2004,8,2,8,38,23,38,0,0,0,0,0,0
214,2004,5,3,5,10,6,10,0,0,0,0,0,0
216,2004,26,18,26,107,74,114,0,0,0,0,0,0
219,2004,28,24,29,111,76,116,0,0,0,0,0,0
221,2004,16,11,16,63,38,68,0,0,0,0,0,0
222,2004,10,8,12,30,21,34,0,0,0,0,0,0
225,2004,52,39,64,194,151,272,0,0,0,0,0,0
226,2004,53,43,70,179,139,241,0,0,0,0,0,0
227,2004,18,13,18,71,50,80,0,0,0,0,0,0
228,2004,18,11,19,85,62,96,0,0,0,0,0,0
229,2004,5,5,5,21,19,23,0,0,0,0,0,0
230,2004,8,6,8,34,27,37,0,0,0,0,0,0
231,2004,10,6,12,42,29,50,0,0,0,0,0,0
233,2004,8,6,8,37,24,40,0,0,0,0,0,0
235,2004,6,4,6,25,16,25,0,0,0,0,0,0
236,2004,9,6,11,41,29,48,0,0,0,0,0,0
240,2004,55,40,60,230,184,269,0,0,0,0,0,0
242,2004,9,5,9,42,28,43,0,0,0,0,0,0
243,2004,31,17,35,179,136,203,0,0,0,0,0,0
245,2004,3,3,3,6,5,6,0,0,0,0,0,0
247,2004,11,7,11,48,33,51,0,0,0,0,0,0
248,2004,5,2,5,8,5,8,0,0,0,0,0,0
249,2004,19,15,23,63,53,86,0,0,0,0,0,0
251,2004,2,1,2,9,6,9,0,0,0,0,0,0
252,2004,3,1,3,12,5,12,0,0,0,0,0,0
255,2004,59,44,68,234,200,285,0,0,0,0,0,0
257,2004,1,0,1,5,3,5,0,0,0,0,0,0
258,2004,15,11,17,67,42,75,0,0,0,0,0,0
260,2004,14,9,14,42,26,44,0,0,0,0,0,0
263,2004,46,37,56,247,184,290,0,0,0,0,0,0
266,2004,11,8,13,35,22,39,0,0,0,0,0,0
267,2004,1,1,1,7,6,7,0,0,0,0,0,0
270,2004,14,9,15,59,42,67,0,0,0,0,0,0
271,2004,27,12,27,166,106,178,0,0,0,0,0,0
272,2004,4,4,4,14,7,14,0,0,0,0,0,0
275,2004,10,10,13,64,45,77,0,0,0,0,0,0
277,2004,6,3,6,22,13,22,0,0,0,0,0,0
279,2004,23,15,24,82,65,93,0,0,0,0,0,0
280,2004,0,1,2,39,23,44,0,0,0,0,0,0
282,2004,46,34,49,170,138,200,0,0,0,0,0,0
283,2004,10,8,13,18,21,27,0,0,0,0,0,0
285,2004,14,12,17,61,43,72,0,0,0,0,0,0
286,2004,17,14,19,52,36,65,0,0,0,0,0,0
288,2004,7,6,8,39,35,43,0,0,0,0,0,0
289,2004,8,4,8,22,15,25,0,0,0,0,0,0
290,2004,33,26,36,119,90,145,0,0,0,0,0,0
292,2004,235,163,271,836,647,1004,0,0,0,0,0,0
293,2004,176,134,202,410,306,489,0,0,0,0,0,0
294,2004,4,3,4,15,6,15,0,0,0,0,0,0
295,2004,45,34,53,119,90,141,0,0,0,0,0,0
297,2004,44,32,49,158,126,185,0,0,0,0,0,0
299,2004,13,9,15,41,23,45,0,0,0,0,0,0
301,2004,7,6,7,50,36,51,0,0,0,0,0,0
302,2004,49,34,54,192,152,229,0,0,0,0,0,0
303,2004,10,7,12,54,37,63,0,0,0,0,0,0
305,2004,6,4,6,19,13,20,0,0,0,0,0,0
306,2004,54,37,61,185,141,222,0,0,0,0,0,0
308,2004,18,16,20,74,58,85,0,0,0,0,0,0
309,2004,22,18,25,107,71,118,0,0,0,0,0,0
311,2004,3,3,3,9,7,10,0,0,0,0,0,0
312,2004,7,3,7,21,11,22,0,0,0,0,0,0
313,2004,7,5,8,35,30,39,0,0,0,0,0,0
314,2004,3,2,3,11,6,11,0,0,0,0,0,0
315,2004,36,29,45,199,129,241,0,0,0,0,0,0
318,2004,4,2,4,15,7,16,0,0,0,0,0,0
319,2004,1,0,1,13,10,13,0,0,0,0,0,0
320,2004,17,9,19,51,34,56,0,0,0,0,0,0
322,2004,4,3,4,19,12,20,0,0,0,0,0,0
323,2004,6,5,6,26,17,27,0,0,0,0,0,0
324,2004,11,10,11,57,45,58,0,0,0,0,0,0
325,2004,7,5,7,33,21,36,0,0,0,0,0,0
326,2004,17,13,23,93,65,116,0,0,0,0,0,0
327,2004,14,11,14,60,43,64,0,0,0,0,0,0
328,2004,34,24,38,142,110,162,0,0,0,0,0,0
329,2004,12,11,12,65,51,68,0,0,0,0,0,0
330,2004,74,54,78,276,203,324,0,0,0,0,0,0
334,2004,26,24,29,132,104,154,0,0,0,0,0,0
336,2004,8,6,8,30,24,31,0,0,0,0,0,0
338,2004,11,7,11,35,23,35,0,0,0,0,0,0
340,2004,5,5,5,15,12,17,0,0,0,0,0,0
341,2004,2,2,2,9,8,9,0,0,0,0,0,0
342,2004,20,16,20,119,91,127,0,0,0,0,0,0
343,2004,3,2,4,9,5,10,0,0,0,0,0,0
344,2004,5,3,5,26,16,27,0,0,0,0,0,0
345,2004,1,1,1,11,6,11,0,0,0,0,0,0
346,2004,3,1,3,10,2,12,0,0,0,0,0,0
347,2004,12,8,13,137,105,151,0,0,0,0,0,0
349,2004,4,4,4,17,12,17,0,0,0,0,0,0
350,2004,13,10,13,43,28,45,0,0,0,0,0,0
351,2004,3,2,3,23,17,23,0,0,0,0,0,0
352,2004,16,15,16,69,56,70,0,0,0,0,0,0
353,2004,3,3,3,12,7,13,0,0,0,0,0,0
354,2004,8,6,8,33,23,33,0,0,0,0,0,0
355,2004,4,4,4,16,11,16,0,0,0,0,0,0
357,2004,69,45,76,239,187,293,0,0,0,0,0,0
358,2004,15,10,18,56,35,66,0,0,0,0,0,0
362,2004,4,1,4,16,5,16,0,0,0,0,0,0
366,2004,20,16,22,104,79,113,0,0,0,0,0,0
370,2004,9,7,9,42,29,42,0,0,0,0,0,0
371,2004,8,7,9,44,33,48,0,0,0,0,0,0
372,2004,14,7,14,46,31,57,0,0,0,0,0,0
375,2004,103,84,127,370,279,454,0,0,0,0,0,0
376,2004,19,18,26,103,91,136,0,0,0,0,0,0
377,2004,57,44,59,189,146,209,0,0,0,0,0,0
380,2004,11,10,12,95,77,99,0,0,0,0,0,0
381,2004,16,13,16,66,53,68,0,0,0,0,0,0
382,2004,7,6,7,23,14,26,0,0,0,0,0,0
383,2004,9,6,9,30,19,31,0,0,0,0,0,0
384,2004,7,4,7,28,16,28,0,0,0,0,0,0
386,2004,12,8,12,62,42,63,0,0,0,0,0,0
387,2004,7,5,7,39,22,39,0,0,0,0,0,0
388,2004,11,7,11,32,23,32,0,0,0,0,0,0
392,2004,4,3,4,19,15,19,0,0,0,0,0,0
393,2004,10,8,12,31,17,35,0,0,0,0,0,0
398,2004,25,18,31,107,77,126,0,0,0,0,0,0
399,2004,6,4,6,23,16,27,0,0,0,0,0,0
401,2004,16,13,20,68,50,85,0,0,0,0,0,0
403,2004,6,5,7,20,13,23,0,0,0,0,0,0
404,2004,6,3,6,32,18,33,0,0,0,0,0,0
405,2004,18,12,21,50,39,57,0,0,0,0,0,0
407,2004,8,6,9,23,15,28,0,0,0,0,0,0
409,2004,9,6,12,21,16,34,0,0,0,0,0,0
410,2004,9,7,9,31,22,31,0,0,0,0,0,0
413,2004,25,19,26,99,72,111,0,0,0,0,0,0
415,2004,21,18,26,129,104,150,0,0,0,0,0,0
417,2004,31,24,37,139,95,174,0,0,0,0,0,0
419,2004,9,6,10,36,22,40,0,0,0,0,0,0
420,2004,6,5,7,48,26,50,0,0,0,0,0,0
422,2004,29,25,37,134,105,170,0,0,0,0,0,0
424,2004,8,6,8,35,22,45,0,0,0,0,0,0
425,2004,10,8,14,41,40,62,0,0,0,0,0,0
427,2004,107,88,132,449,355,563,0,0,0,0,0,0
430,2004,8,12,19,28,47,72,0,0,0,0,0,0
431,2004,68,62,90,262,218,338,0,0,0,0,0,0
432,2004,59,46,70,245,206,307,0,0,0,0,0,0
434,2004,5,4,7,13,8,15,0,0,0,0,0,0
435,2004,6,4,6,34,28,37,0,0,0,0,0,0
438,2004,6,6,8,27,24,33,0,0,0,0,0,0
439,2004,35,28,44,174,158,253,0,0,0,0,0,0
441,2004,6,5,6,21,19,25,0,0,0,0,0,0
442,2004,13,10,14,40,28,45,0,0,0,0,0,0
444,2004,9,4,10,31,25,41,0,0,0,0,0,0
446,2004,34,26,35,112,78,116,0,0,0,0,0,0
447,2004,24,16,24,131,89,138,0,0,0,0,0,0
448,2004,12,13,14,48,35,51,0,0,0,0,0,0
451,2004,18,11,19,62,35,69,0,0,0,0,0,0
452,2004,6,5,6,26,21,27,0,0,0,0,0,0
455,2004,43,31,48,158,113,175,0,0,0,0,0,0
456,2004,40,28,42,152,122,172,0,0,0,0,0,0
457,2004,18,17,19,114,72,119,0,0,0,0,0,0
458,2004,8,6,9,33,19,38,0,0,0,0,0,0
459,2004,9,7,9,32,21,34,0,0,0,0,0,0
461,2004,10,7,10,58,42,59,0,0,0,0,0,0
463,2004,7,7,9,36,24,43,0,0,0,0,0,0
464,2004,26,17,28,113,89,132,0,0,0,0,0,0
465,2004,47,29,57,235,163,302,0,0,0,0,0,0
466,2004,27,19,27,110,76,117,0,0,0,0,0,0
467,2004,18,14,21,84,73,98,0,0,0,0,0,0
469,2004,6,5,6,27,21,29,0,0,0,0,0,0
470,2004,7,5,7,36,26,37,0,0,0,0,0,0
472,2004,8,4,8,19,14,20,0,0,0,0,0,0
473,2004,21,16,21,55,39,59,0,0,0,0,0,0
474,2004,1,1,1,7,6,7,0,0,0,0,0,0
475,2004,16,10,16,49,39,56,0,0,0,0,0,0
477,2004,12,8,12,53,36,54,0,0,0,0,0,0
478,2004,23,17,24,81,56,85,0,0,0,0,0,0
479,2004,42,34,49,198,162,241,0,0,0,0,0,0
481,2004,7,6,7,22,17,23,0,0,0,0,0,0
485,2004,8,7,11,37,32,51,0,0,0,0,0,0
486,2004,11,8,17,39,29,60,0,0,0,0,0,0
487,2004,23,15,24,110,71,115,0,0,0,0,0,0
489,2004,13,11,14,45,33,52,0,0,0,0,0,0
491,2004,21,18,25,147,117,166,0,0,0,0,0,0
493,2004,9,7,10,33,25,37,0,0,0,0,0,0
494,2004,121,91,148,334,278,445,0,0,0,0,0,0
495,2004,47,41,52,246,216,302,0,0,0,0,0,0
496,2004,2,1,2,9,3,9,0,0,0,0,0,0
497,2004,2,1,2,9,4,9,0,0,0,0,0,0
498,2004,9,6,9,25,18,26,0,0,0,0,0,0
499,2004,2,1,2,8,4,8,0,0,0,0,0,0
500,2004,7,4,8,30,14,34,0,0,0,0,0,0
501,2004,7,6,7,20,12,21,0,0,0,0,0,0
503,2004,3,3,3,7,4,7,0,0,0,0,0,0
508,2004,2,2,2,5,3,5,0,0,0,0,0,0
509,2004,1,1,1,6,5,6,0,0,0,0,0,0
510,2004,11,4,11,23,13,23,0,0,0,0,0,0
511,2004,1,1,1,5,3,5,0,0,0,0,0,0
512,2004,6,5,7,23,17,27,0,0,0,0,0,0
513,2004,2,1,2,15,12,16,0,0,0,0,0,0
515,2004,2,1,2,6,3,6,0,0,0,0,0,0
517,2004,3,4,4,10,9,11,0,0,0,0,0,0
518,2004,1,0,1,5,3,6,0,0,0,0,0,0
519,2004,4,3,4,16,10,16,0,0,0,0,0,0
520,2004,3,3,3,9,8,9,0,0,0,0,0,0
521,2004,22,14,22,113,80,119,0,0,0,0,0,0
528,2004,3,2,3,8,2,8,0,0,0,0,0,0
529,2004,2,1,2,8,2,8,0,0,0,0,0,0
532,2004,4,3,5,9,6,13,0,0,0,0,0,0
534,2004,1,0,1,4,4,5,0,0,0,0,0,0
535,2004,2,2,2,15,9,15,0,0,0,0,0,0
536,2004,1,1,1,4,3,4,0,0,0,0,0,0
537,2004,1,0,1,5,3,5,0,0,0,0,0,0
538,2004,4,1,4,17,10,17,0,0,0,0,0,0
540,2004,8,5,8,23,15,23,0,0,0,0,0,0
541,2004,1,2,2,5,8,8,0,0,0,0,0,0
542,2004,2,1,2,4,2,4,0,0,0,0,0,0
546,2004,5,3,6,15,11,21,0,0,0,0,0,0
548,2004,4,3,4,11,8,11,0,0,0,0,0,0
557,2004,2,2,3,7,6,8,0,0,0,0,0,0
564,2004,2,0,2,24,10,26,0,0,0,0,0,0
568,2004,3,4,6,14,15,24,0,0,0,0,0,0
569,2004,5,5,5,21,14,21,0,0,0,0,0,0
570,2004,7,3,7,26,14,29,0,0,0,0,0,0
575,2004,6,3,6,16,11,18,0,0,0,0,0,0
576,2004,3,4,5,7,8,13,0,0,0,0,0,0
585,2004,4,3,5,14,9,17,0,0,0,0,0,0
587,2004,1,1,1,5,3,9,0,0,0,0,0,0
589,2004,4,5,8,13,16,21,0,0,0,0,0,0
590,2004,5,4,5,17,15,21,0,0,0,0,0,0
591,2004,6,4,6,28,17,29,0,0,0,0,0,0
596,2004,12,9,15,45,35,61,0,0,0,0,0,0
602,2004,2,3,3,8,9,12,0,0,0,0,0,0
603,2004,2,1,2,6,3,6,0,0,0,0,0,0
604,2004,10,8,10,40,30,42,0,0,0,0,0,0
605,2004,1,1,1,6,7,10,0,0,0,0,0,0
609,2004,4,5,9,17,18,25,0,0,0,0,0,0
612,2004,16,15,18,75,63,96,0,0,0,0,0,0
613,2004,12,9,13,39,26,45,0,0,0,0,0,0
615,2004,74,56,89,251,193,333,0,0,0,0,0,0
616,2004,10,8,10,34,20,35,0,0,0,0,0,0
617,2004,7,5,7,17,11,19,0,0,0,0,0,0
619,2004,2,0,2,11,6,11,0,0,0,0,0,0
620,2004,13,13,14,55,49,67,0,0,0,0,0,0
625,2004,4,1,4,9,3,10,0,0,0,0,0,0
626,2004,5,6,7,17,16,22,0,0,0,0,0,0
627,2004,5,4,5,19,16,23,0,0,0,0,0,0
628,2004,5,3,7,17,14,27,0,0,0,0,0,0
630,2004,29,22,36,159,113,197,0,0,0,0,0,0
632,2004,2,2,2,9,6,10,0,0,0,0,0,0
634,2004,2,2,2,5,5,7,0,0,0,0,0,0
636,2004,22,14,24,96,63,103,0,0,0,0,0,0
638,2004,5,6,6,20,17,23,0,0,0,0,0,0
639,2004,10,6,12,35,20,39,0,0,0,0,0,0
640,2004,1,1,1,5,4,5,0,0,0,0,0,0
641,2004,1,0,1,9,7,10,0,0,0,0,0,0
643,2004,3,2,3,5,2,5,0,0,0,0,0,0
644,2004,6,6,7,32,24,34,0,0,0,0,0,0
645,2004,8,4,9,27,17,35,0,0,0,0,0,0
647,2004,1,0,2,6,4,8,0,0,0,0,0,0
651,2004,2,2,2,12,8,12,0,0,0,0,0,0
652,2004,2,1,2,7,3,7,0,0,0,0,0,0
653,2004,2,1,2,7,3,7,0,0,0,0,0,0
662,2004,23,18,23,63,37,67,0,0,0,0,0,0
663,2004,5,4,5,22,15,23,0,0,0,0,0,0
664,2004,5,4,6,27,23,32,0,0,0,0,0,0
666,2004,22,15,22,72,54,74,0,0,0,0,0,0
670,2004,16,11,17,56,39,63,0,0,0,0,0,0
673,2004,23,18,25,72,61,93,0,0,0,0,0,0
675,2004,21,14,26,87,59,106,0,0,0,0,0,0
679,2004,8,5,8,22,12,22,0,0,0,0,0,0
681,2004,4,1,4,7,6,10,0,0,0,0,0,0
683,2004,4,4,4,22,13,22,0,0,0,0,0,0
684,2004,1,1,1,7,3,7,0,0,0,0,0,0
686,2004,20,12,20,80,47,82,0,0,0,0,0,0
687,2004,13,9,14,41,33,52,0,0,0,0,0,0
